SalesOrderID,SumofLineTotal,LineTotalCount,AvgLineTotal,MinLineTotal,MaxLineTotal
62796,59.490000,2,29.745000,24.490000,35.000000
62797,37.290000,2,18.645000,2.290000,35.000000
62798,39.990000,2,19.995000,4.990000,35.000000
62799,74.980000,3,24.993333,4.990000,35.000000
62800,71.970000,2,35.985000,21.980000,49.990000
62801,75.970000,2,37.985000,21.980000,53.990000
62802,621.960000,3,207.320000,21.980000,564.990000
62803,563.960000,4,140.990000,4.990000,539.990000
62804,2384.250000,5,476.850000,2.290000,2319.990000
62805,2354.990000,2,1177.495000,35.000000,2319.990000
62806,2478.340000,2,1239.170000,34.990000,2443.350000
62807,563.960000,4,140.990000,4.990000,539.990000
62808,2405.470000,3,801.823333,21.980000,2319.990000
62809,2334.970000,3,778.323333,4.990000,2319.990000
62810,574.980000,2,287.490000,34.990000,539.990000
62811,1729.970000,3,576.656666,3.990000,1700.990000
62812,1174.480000,2,587.240000,53.990000,1120.490000
62813,553.970000,3,184.656666,4.990000,539.990000
62814,600.460000,4,150.115000,3.990000,539.990000
62815,2419.060000,2,1209.530000,34.990000,2384.070000
62816,901.350000,2,450.675000,159.000000,742.350000
62817,777.340000,2,388.670000,34.990000,742.350000
62818,2419.060000,2,1209.530000,34.990000,2384.070000
62819,548.980000,2,274.490000,8.990000,539.990000
62820,143.780000,3,47.926666,2.290000,120.000000
62821,39.980000,2,19.990000,4.990000,34.990000
62822,9.990000,1,9.990000,9.990000,9.990000
62823,34.990000,1,34.990000,34.990000,34.990000
62824,49.990000,1,49.990000,49.990000,49.990000
62825,2479.940000,3,826.646666,3.990000,2443.350000
62826,2341.970000,2,1170.985000,21.980000,2319.990000
62827,2371.960000,3,790.653333,21.980000,2294.990000
62828,2405.470000,3,801.823333,21.980000,2319.990000
62829,62.980000,2,31.490000,8.990000,53.990000
62830,14.230000,3,4.743333,2.290000,7.950000
62831,31.270000,3,10.423333,2.290000,24.990000
62832,60.470000,3,20.156666,3.990000,34.990000
62833,36.270000,3,12.090000,2.290000,28.990000
62834,25.480000,2,12.740000,3.990000,21.490000
62835,28.990000,1,28.990000,28.990000,28.990000
62836,49.480000,2,24.740000,24.490000,24.990000
62837,36.590000,2,18.295000,3.990000,32.600000
62838,43.970000,3,14.656666,4.990000,29.990000
62839,58.980000,2,29.490000,4.990000,53.990000
62840,73.960000,4,18.490000,4.990000,34.990000
62841,32.270000,3,10.756666,2.290000,24.990000
62842,79.950000,5,15.990000,4.990000,34.990000
62843,4.990000,1,4.990000,4.990000,4.990000
62844,39.980000,2,19.990000,4.990000,34.990000
62845,6.280000,2,3.140000,2.290000,3.990000
62846,48.970000,3,16.323333,4.990000,34.990000
62847,81.460000,3,27.153333,21.980000,34.990000
62848,56.970000,2,28.485000,21.980000,34.990000
62849,21.980000,1,21.980000,21.980000,21.980000
62850,74.980000,3,24.993333,4.990000,35.000000
62851,839.480000,2,419.740000,69.990000,769.490000
62852,769.490000,1,769.490000,769.490000,769.490000
62853,579.970000,3,193.323333,4.990000,564.990000
62854,2380.470000,3,793.490000,21.980000,2294.990000
62855,2359.460000,4,589.865000,4.990000,2319.990000
62856,2351.960000,3,783.986666,21.980000,2294.990000
62857,2334.970000,3,778.323333,4.990000,2319.990000
62858,2391.960000,3,797.320000,21.980000,2319.990000
62859,2478.340000,2,1239.170000,34.990000,2443.350000
62860,2457.330000,3,819.110000,4.990000,2443.350000
62861,2457.330000,3,819.110000,4.990000,2443.350000
62862,1155.480000,2,577.740000,34.990000,1120.490000
62863,650.950000,4,162.737500,21.980000,539.990000
62864,2374.980000,2,1187.490000,54.990000,2319.990000
62865,2363.960000,4,590.990000,4.990000,2294.990000
62866,1231.120000,4,307.780000,2.290000,1214.850000
62867,2419.060000,2,1209.530000,34.990000,2384.070000
62868,1143.460000,4,285.865000,4.990000,1120.490000
62869,1134.470000,3,378.156666,4.990000,1120.490000
62870,565.470000,3,188.490000,3.990000,539.990000
62871,2433.040000,4,608.260000,4.990000,2384.070000
62872,2453.040000,4,613.260000,4.990000,2384.070000
62873,2473.050000,3,824.350000,34.990000,2384.070000
62874,563.770000,3,187.923333,2.290000,539.990000
62875,88.460000,4,22.115000,4.990000,49.990000
62876,34.990000,1,34.990000,34.990000,34.990000
62877,34.990000,1,34.990000,34.990000,34.990000
62878,92.960000,4,23.240000,3.990000,54.990000
62879,31.270000,3,10.423333,2.290000,24.990000
62880,32.280000,2,16.140000,2.290000,29.990000
62881,39.990000,2,19.995000,4.990000,35.000000
62882,68.970000,3,22.990000,4.990000,54.990000
62883,123.980000,2,61.990000,53.990000,69.990000
62884,4.990000,1,4.990000,4.990000,4.990000
62885,2443.350000,1,2443.350000,2443.350000,2443.350000
62886,2388.960000,4,597.240000,4.990000,2319.990000
62887,2398.470000,4,599.617500,4.990000,2319.990000
62888,2.290000,1,2.290000,2.290000,2.290000
62889,49.990000,1,49.990000,49.990000,49.990000
62890,49.990000,1,49.990000,49.990000,49.990000
62891,24.990000,1,24.990000,24.990000,24.990000
62892,4.990000,1,4.990000,4.990000,4.990000
62893,27.280000,2,13.640000,2.290000,24.990000
62894,88.970000,3,29.656666,4.990000,54.990000
62895,24.990000,1,24.990000,24.990000,24.990000
62896,108.460000,5,21.692000,4.990000,63.500000
62897,34.980000,2,17.490000,4.990000,29.990000
62898,58.950000,5,11.790000,4.990000,29.990000
62899,29.990000,1,29.990000,29.990000,29.990000
62900,69.990000,1,69.990000,69.990000,69.990000
62901,4.990000,1,4.990000,4.990000,4.990000
62902,4.990000,1,4.990000,4.990000,4.990000
62903,64.470000,3,21.490000,4.990000,34.990000
62904,84.920000,3,28.306666,7.950000,54.990000
62905,65.960000,3,21.986666,8.990000,34.990000
62906,29.980000,2,14.990000,4.990000,24.990000
62907,142.450000,5,28.490000,3.990000,53.990000
62908,14.980000,2,7.490000,4.990000,9.990000
62909,48.970000,3,16.323333,4.990000,34.990000
62910,38.980000,2,19.490000,3.990000,34.990000
62911,89.970000,3,29.990000,4.990000,49.990000
62912,28.990000,1,28.990000,28.990000,28.990000
62913,4.990000,1,4.990000,4.990000,4.990000
62914,62.270000,3,20.756666,2.290000,54.990000
62915,125.470000,4,31.367500,4.990000,63.500000
62916,42.280000,3,14.093333,2.290000,35.000000
62917,35.000000,1,35.000000,35.000000,35.000000
62918,124.970000,4,31.242500,4.990000,49.990000
62919,116.460000,4,29.115000,21.980000,35.000000
62920,49.990000,1,49.990000,49.990000,49.990000
62921,34.990000,1,34.990000,34.990000,34.990000
62922,812.420000,4,203.105000,4.990000,769.490000
62923,2309.970000,3,769.990000,4.990000,2294.990000
62924,2503.260000,4,625.815000,2.290000,2319.990000
62925,2341.970000,2,1170.985000,21.980000,2319.990000
62926,2419.060000,2,1209.530000,34.990000,2384.070000
62927,2393.060000,2,1196.530000,8.990000,2384.070000
62928,2419.060000,2,1209.530000,34.990000,2384.070000
62929,1764.960000,4,441.240000,3.990000,1700.990000
62930,2451.300000,2,1225.650000,7.950000,2443.350000
62931,2457.330000,3,819.110000,4.990000,2443.350000
62932,2344.960000,4,586.240000,4.990000,2294.990000
62933,2379.910000,4,594.977500,7.950000,2294.990000
62934,2369.240000,6,394.873333,2.290000,2294.990000
62935,2373.470000,4,593.367500,4.990000,2294.990000
62936,2393.060000,2,1196.530000,8.990000,2384.070000
62937,574.980000,2,287.490000,34.990000,539.990000
62938,562.960000,4,140.740000,4.990000,539.990000
62939,1170.480000,2,585.240000,49.990000,1120.490000
62940,1170.480000,2,585.240000,49.990000,1120.490000
62941,1158.460000,4,289.615000,3.990000,1120.490000
62942,1735.980000,2,867.990000,34.990000,1700.990000
62943,588.960000,4,147.240000,4.990000,539.990000
62944,548.980000,2,274.490000,8.990000,539.990000
62945,2428.290000,5,485.658000,2.290000,2384.070000
62946,34.990000,1,34.990000,34.990000,34.990000
62947,17.270000,3,5.756666,2.290000,9.990000
62948,34.990000,1,34.990000,34.990000,34.990000
62949,49.990000,1,49.990000,49.990000,49.990000
62950,36.270000,3,12.090000,2.290000,28.990000
62951,605.950000,4,151.487500,8.990000,539.990000
62952,571.960000,3,190.653333,9.990000,539.990000
62953,2443.350000,1,2443.350000,2443.350000,2443.350000
62954,2529.930000,4,632.482500,3.990000,2443.350000
62955,801.770000,3,267.256666,2.290000,769.490000
62956,828.470000,3,276.156666,8.990000,769.490000
62957,53.990000,1,53.990000,53.990000,53.990000
62958,6.280000,2,3.140000,2.290000,3.990000
62959,21.490000,1,21.490000,21.490000,21.490000
62960,27.770000,3,9.256666,2.290000,21.490000
62961,36.590000,2,18.295000,3.990000,32.600000
62962,69.970000,3,23.323333,4.990000,34.990000
62963,68.970000,3,22.990000,4.990000,53.990000
62964,119.980000,2,59.990000,49.990000,69.990000
62965,64.980000,2,32.490000,9.990000,54.990000
62966,51.460000,3,17.153333,4.990000,24.490000
62967,39.980000,2,19.990000,4.990000,34.990000
62968,4.990000,1,4.990000,4.990000,4.990000
62969,4.990000,1,4.990000,4.990000,4.990000
62970,29.260000,3,9.753333,2.290000,21.980000
62971,56.970000,2,28.485000,21.980000,34.990000
62972,94.480000,2,47.240000,24.490000,69.990000
62973,32.280000,2,16.140000,2.290000,29.990000
62974,37.270000,3,12.423333,2.290000,29.990000
62975,39.980000,2,19.990000,4.990000,34.990000
62976,53.980000,2,26.990000,3.990000,49.990000
62977,11.940000,2,5.970000,3.990000,7.950000
62978,68.970000,3,22.990000,4.990000,34.990000
62979,74.980000,3,24.993333,4.990000,35.000000
62980,44.980000,2,22.490000,9.990000,34.990000
62981,902.460000,4,225.615000,8.990000,769.490000
62982,2334.970000,3,778.323333,4.990000,2319.990000
62983,2359.980000,3,786.660000,4.990000,2319.990000
62984,2425.930000,7,346.561428,4.990000,2294.990000
62985,2294.990000,1,2294.990000,2294.990000,2294.990000
62986,2359.980000,3,786.660000,4.990000,2319.990000
62987,2473.040000,4,618.260000,4.990000,2384.070000
62988,1268.840000,2,634.420000,53.990000,1214.850000
62989,1750.980000,2,875.490000,49.990000,1700.990000
62990,1735.980000,2,867.990000,34.990000,1700.990000
62991,2443.350000,1,2443.350000,2443.350000,2443.350000
62992,1129.480000,2,564.740000,8.990000,1120.490000
62993,539.990000,1,539.990000,539.990000,539.990000
62994,613.450000,5,122.690000,4.990000,539.990000
62995,600.460000,4,150.115000,3.990000,539.990000
62996,1717.260000,4,429.315000,2.290000,1700.990000
62997,1750.980000,2,875.490000,49.990000,1700.990000
62998,574.980000,2,287.490000,34.990000,539.990000
62999,826.460000,3,275.486666,21.980000,769.490000
63000,548.980000,2,274.490000,8.990000,539.990000
63001,599.470000,3,199.823333,24.490000,539.990000
63002,563.770000,3,187.923333,2.290000,539.990000
63003,8.990000,1,8.990000,8.990000,8.990000
63004,24.990000,1,24.990000,24.990000,24.990000
63005,63.970000,3,21.323333,3.990000,34.990000
63006,24.990000,1,24.990000,24.990000,24.990000
63007,24.990000,1,24.990000,24.990000,24.990000
63008,24.990000,1,24.990000,24.990000,24.990000
63009,29.990000,1,29.990000,29.990000,29.990000
63010,59.980000,2,29.990000,4.990000,54.990000
63011,6.280000,2,3.140000,2.290000,3.990000
63012,8.990000,1,8.990000,8.990000,8.990000
63013,24.490000,1,24.490000,24.490000,24.490000
63014,804.470000,3,268.156666,4.990000,769.490000
63015,2389.960000,4,597.490000,9.990000,2294.990000
63016,2371.960000,3,790.653333,21.980000,2294.990000
63017,2394.950000,5,478.990000,4.990000,2294.990000
63018,31.730000,3,10.576666,2.290000,21.490000
63019,38.880000,3,12.960000,2.290000,32.600000
63020,34.980000,2,17.490000,4.990000,29.990000
63021,84.970000,3,28.323333,4.990000,49.990000
63022,22.930000,3,7.643333,4.990000,9.990000
63023,49.970000,3,16.656666,4.990000,34.990000
63024,94.480000,2,47.240000,24.490000,69.990000
63025,7.280000,2,3.640000,2.290000,4.990000
63026,12.940000,2,6.470000,4.990000,7.950000
63027,45.950000,4,11.487500,4.990000,21.980000
63028,21.980000,1,21.980000,21.980000,21.980000
63029,4.990000,1,4.990000,4.990000,4.990000
63030,4.990000,1,4.990000,4.990000,4.990000
63031,39.980000,2,19.990000,4.990000,34.990000
63032,33.980000,2,16.990000,4.990000,28.990000
63033,80.470000,3,26.823333,3.990000,54.990000
63034,27.770000,3,9.256666,2.290000,21.490000
63035,3.990000,1,3.990000,3.990000,3.990000
63036,196.290000,3,65.430000,2.290000,159.000000
63037,13.980000,2,6.990000,4.990000,8.990000
63038,155.470000,4,38.867500,21.980000,63.500000
63039,68.970000,3,22.990000,4.990000,53.990000
63040,58.960000,4,14.740000,4.990000,34.990000
63041,58.980000,2,29.490000,8.990000,49.990000
63042,2329.990000,2,1164.995000,35.000000,2294.990000
63043,2367.930000,4,591.982500,4.990000,2319.990000
63044,2341.970000,2,1170.985000,21.980000,2319.990000
63045,2420.460000,5,484.092000,4.990000,2294.990000
63046,2294.990000,1,2294.990000,2294.990000,2294.990000
63047,2398.050000,3,799.350000,4.990000,2384.070000
63048,1283.820000,4,320.955000,4.990000,1214.850000
63049,786.570000,5,157.314000,2.290000,742.350000
63050,777.340000,2,388.670000,34.990000,742.350000
63051,2393.060000,2,1196.530000,8.990000,2384.070000
63052,2384.070000,1,2384.070000,2384.070000,2384.070000
63053,2393.060000,2,1196.530000,8.990000,2384.070000
63054,724.470000,4,181.117500,3.990000,539.990000
63055,1155.480000,2,577.740000,34.990000,1120.490000
63056,1750.980000,2,875.490000,49.990000,1700.990000
63057,2462.030000,5,492.406000,4.990000,2384.070000
63058,2393.060000,2,1196.530000,8.990000,2384.070000
63059,724.470000,4,181.117500,3.990000,539.990000
63060,653.460000,4,163.365000,24.490000,539.990000
63061,27.770000,3,9.256666,2.290000,21.490000
63062,35.720000,4,8.930000,2.290000,21.490000
63063,13.980000,2,6.990000,4.990000,8.990000
63064,4.990000,1,4.990000,4.990000,4.990000
63065,13.980000,2,6.990000,4.990000,8.990000
63066,7.280000,2,3.640000,2.290000,4.990000
63067,49.970000,3,16.656666,4.990000,34.990000
63068,88.970000,3,29.656666,4.990000,54.990000
63069,2363.960000,4,590.990000,4.990000,2294.990000
63070,564.980000,2,282.490000,24.990000,539.990000
63071,78.480000,2,39.240000,24.490000,53.990000
63072,62.980000,2,31.490000,8.990000,53.990000
63073,3.990000,1,3.990000,3.990000,3.990000
63074,13.980000,2,6.990000,4.990000,8.990000
63075,32.600000,1,32.600000,32.600000,32.600000
63076,45.580000,3,15.193333,3.990000,32.600000
63077,69.970000,3,23.323333,4.990000,34.990000
63078,34.980000,2,17.490000,4.990000,29.990000
63079,38.980000,2,19.490000,8.990000,29.990000
63080,23.970000,3,7.990000,4.990000,9.990000
63081,29.990000,1,29.990000,29.990000,29.990000
63082,94.970000,3,31.656666,9.990000,49.990000
63083,94.480000,2,47.240000,24.490000,69.990000
63084,4.990000,1,4.990000,4.990000,4.990000
63085,12.940000,2,6.470000,4.990000,7.950000
63086,71.970000,2,35.985000,21.980000,49.990000
63087,21.980000,1,21.980000,21.980000,21.980000
63088,30.970000,2,15.485000,8.990000,21.980000
63089,69.970000,3,23.323333,4.990000,34.990000
63090,49.970000,3,16.656666,4.990000,34.990000
63091,48.970000,3,16.323333,4.990000,34.990000
63092,21.490000,1,21.490000,21.490000,21.490000
63093,7.280000,2,3.640000,2.290000,4.990000
63094,50.230000,4,12.557500,2.290000,35.000000
63095,101.440000,6,16.906666,4.990000,35.000000
63096,2492.320000,4,623.080000,4.990000,2443.350000
63097,574.980000,2,287.490000,9.990000,564.990000
63098,586.460000,3,195.486666,21.980000,539.990000
63099,786.330000,3,262.110000,8.990000,742.350000
63100,814.800000,6,135.800000,4.990000,742.350000
63101,777.340000,2,388.670000,34.990000,742.350000
63102,1214.850000,1,1214.850000,1214.850000,1214.850000
63103,1735.980000,2,867.990000,34.990000,1700.990000
63104,1174.480000,2,587.240000,53.990000,1120.490000
63105,1120.490000,1,1120.490000,1120.490000,1120.490000
63106,1271.760000,5,254.352000,2.290000,1120.490000
63107,1155.480000,2,577.740000,34.990000,1120.490000
63108,2359.980000,3,786.660000,4.990000,2319.990000
63109,2364.970000,3,788.323333,9.990000,2319.990000
63110,2349.920000,3,783.306666,7.950000,2319.990000
63111,2473.040000,4,618.260000,4.990000,2384.070000
63112,1134.470000,3,378.156666,4.990000,1120.490000
63113,1174.480000,2,587.240000,53.990000,1120.490000
63114,589.960000,4,147.490000,3.990000,539.990000
63115,2393.060000,2,1196.530000,8.990000,2384.070000
63116,2443.550000,3,814.516666,24.490000,2384.070000
63117,588.960000,4,147.240000,4.990000,539.990000
63118,539.990000,1,539.990000,539.990000,539.990000
63119,218.454000,1,218.454000,218.454000,218.454000
63120,209.970000,3,69.990000,41.994000,83.988000
63121,167.976000,2,83.988000,83.988000,83.988000
63122,192.246000,3,64.082000,24.294000,83.976000
63123,14478.162000,20,723.908100,26.724000,2783.988000
63124,32382.306000,16,2023.894125,10.788000,5864.040000
63125,8511.906000,10,851.190600,72.894000,2429.280000
63126,2041.188000,1,2041.188000,2041.188000,2041.188000
63127,7879.098000,9,875.455333,10.788000,4082.376000
63128,19361.634000,20,968.081700,12.144000,2860.884000
63129,1502.976000,3,500.992000,41.994000,1376.994000
63130,3869.149076,7,552.735582,26.970000,2041.188000
63131,86975.065500,26,3345.194826,83.988000,12527.946000
63132,33904.482000,28,1210.874357,8.982000,5864.040000
63133,32820.456676,36,911.679352,16.182000,4373.460000
63134,7635.720000,5,1527.144000,38.100000,2860.884000
63135,1663.434000,4,415.858500,37.254000,1466.010000
63136,37100.580000,25,1484.023200,9.540000,7330.050000
63137,880.812000,4,220.203000,83.988000,419.940000
63138,4746.822000,6,791.137000,5.394000,3061.782000
63139,402.066000,7,57.438000,10.788000,129.576000
63140,18455.454000,23,802.411043,8.982000,2860.884000
63141,4241.586000,19,223.241368,11.976000,1427.592000
63142,37.152000,1,37.152000,37.152000,37.152000
63143,90.588000,2,45.294000,41.994000,48.594000
63144,3391.170000,4,847.792500,5.394000,2041.188000
63145,12058.002000,7,1722.571714,114.300000,2860.884000
63146,4528.728000,6,754.788000,32.364000,2041.188000
63147,48.588000,1,48.588000,48.588000,48.588000
63148,22161.828000,27,820.808444,5.988000,4291.326000
63149,50489.292108,32,1577.790378,23.484000,8351.964000
63150,445.410000,1,445.410000,445.410000,445.410000
63151,4718.898000,4,1179.724500,167.976000,4130.982000
63152,32133.228000,15,2142.215200,200.052000,8582.652000
63153,11642.190000,10,1164.219000,76.200000,2860.884000
63154,1466.010000,1,1466.010000,1466.010000,1466.010000
63155,35670.744000,20,1783.537200,10.788000,5864.040000
63156,24025.392000,18,1334.744000,31.584000,4291.326000
63157,48522.813792,46,1054.843778,9.540000,9638.958000
63158,3047.946000,3,1015.982000,41.994000,2753.988000
63159,2963.958000,3,987.986000,41.994000,2753.988000
63160,134.442000,2,67.221000,37.254000,97.188000
63161,209.970000,2,104.985000,41.994000,167.976000
63162,293.178000,3,97.726000,24.294000,194.376000
63163,4142.052000,4,1035.513000,10.788000,4082.376000
63164,2888.262000,2,1444.131000,1430.442000,1457.820000
63165,1530.798000,2,765.399000,64.788000,1466.010000
63166,4510.022400,6,751.670400,563.752800,1127.505600
63167,19702.746000,16,1231.421625,24.294000,4082.376000
63168,864.654000,2,432.327000,54.894000,809.760000
63169,4298.958000,2,2149.479000,167.976000,4130.982000
63170,32317.230000,37,873.438648,5.988000,5567.976000
63171,73016.596656,43,1698.060387,19.080000,16261.264656
63172,890.820000,2,445.410000,445.410000,445.410000
63173,26775.474000,21,1275.022571,10.788000,5864.040000
63174,25409.340000,24,1058.722500,10.788000,5864.040000
63175,17628.690000,10,1762.869000,16.182000,6123.564000
63176,6415.722000,7,916.531714,97.176000,2041.188000
63177,44907.516000,26,1727.212153,21.576000,11443.536000
63178,4676.904000,4,1169.226000,41.994000,4130.982000
63179,38840.740800,45,863.127573,14.970000,5567.976000
63180,21534.168000,21,1025.436571,5.394000,4398.030000
63181,21969.690000,30,732.323000,2.994000,4398.030000
63182,21200.016000,12,1766.668000,38.100000,4291.326000
63183,5531.802000,8,691.475250,48.594000,1694.970000
63184,108.564000,3,36.188000,5.394000,76.200000
63185,1430.442000,1,1430.442000,1430.442000,1430.442000
63186,645.462000,2,322.731000,200.052000,445.410000
63187,672.294000,1,672.294000,672.294000,672.294000
63188,3047.946000,4,761.986500,83.988000,2753.988000
63189,1702.878000,3,567.626000,23.484000,1637.400000
63190,218.454000,1,218.454000,218.454000,218.454000
63191,9903.456000,6,1650.576000,16.182000,6123.564000
63192,1159.134000,5,231.826800,16.182000,672.294000
63193,404.226000,3,134.742000,4.122000,200.052000
63194,29585.160000,25,1183.406400,12.144000,8351.964000
63195,10184.298000,5,2036.859600,5.394000,8164.752000
63196,1668.582000,2,834.291000,647.988000,1020.594000
63197,339.606000,3,113.202000,83.988000,158.430000
63198,3089.940000,4,772.485000,41.994000,2753.988000
63199,1458.888000,3,486.296000,114.300000,1020.594000
63200,24019.381400,43,558.590265,5.394000,4175.982000
63201,73270.506000,25,2930.820240,16.182000,10262.070000
63202,21306.444000,23,926.367130,14.310000,5507.976000
63203,1376.994000,1,1376.994000,1376.994000,1376.994000
63204,44660.778000,24,1860.865750,31.584000,7289.100000
63205,162.846000,3,54.282000,16.182000,114.300000
63206,602.346000,1,602.346000,602.346000,602.346000
63207,293.958000,2,146.979000,125.982000,167.976000
63208,1391.994000,1,1391.994000,1391.994000,1391.994000
63209,23994.924000,24,999.788500,24.288000,4130.982000
63210,33632.928000,19,1770.154105,21.576000,4398.030000
63211,3472.422000,5,694.484400,38.100000,2041.188000
63212,23960.984625,8,2995.123078,11.976000,11015.952000
63213,60119.022000,21,2862.810571,5.394000,5864.040000
63214,24457.466500,44,555.851511,12.144000,4175.982000
63215,722.142000,3,240.714000,41.994000,461.694000
63216,45534.281152,49,929.271043,2.994000,8261.964000
63217,28142.442000,20,1407.122100,54.894000,4291.326000
63218,17193.546000,11,1563.049636,445.410000,5721.768000
63219,9878.130000,21,470.387142,9.540000,4082.376000
63220,4642.524000,6,773.754000,445.410000,1430.442000
63221,41.994000,1,41.994000,41.994000,41.994000
63222,24673.500000,18,1370.750000,5.394000,3011.730000
63223,39913.851792,38,1050.364520,2.748000,8164.752000
63224,81696.606000,23,3552.026347,5.394000,13194.090000
63225,22806.306000,19,1200.331894,4.122000,8582.652000
63226,41.994000,1,41.994000,41.994000,41.994000
63227,209.970000,2,104.985000,41.994000,167.976000
63228,8974.650000,7,1282.092857,10.788000,3361.470000
63229,1544.970000,3,514.990000,83.988000,1376.994000
63230,10040.472000,4,2510.118000,1430.442000,4291.326000
63231,1466.010000,1,1466.010000,1466.010000,1466.010000
63232,78.588000,2,39.294000,29.994000,48.594000
63233,28644.318000,33,868.009636,5.988000,7152.210000
63234,530.412000,3,176.804000,26.724000,461.694000
63235,3425.892000,4,856.473000,83.988000,2753.988000
63236,2837.976000,2,1418.988000,83.988000,2753.988000
63237,9477.924000,4,2369.481000,713.796000,4082.376000
63238,37.254000,1,37.254000,37.254000,37.254000
63239,15360.972000,26,590.806615,10.788000,4082.376000
63240,25411.362000,22,1155.061909,24.288000,4291.326000
63241,54904.380000,23,2387.146956,2.748000,11443.536000
63242,1964.910000,4,491.227500,83.988000,1376.994000
63243,5020.236000,3,1673.412000,728.910000,2860.884000
63244,9691.350000,8,1211.418750,190.500000,2860.884000
63245,25106.754000,26,965.644384,12.144000,5567.976000
63246,10771.536000,13,828.579692,5.394000,2689.176000
63247,26884.590000,19,1414.978421,31.584000,2860.884000
63248,37.254000,1,37.254000,37.254000,37.254000
63249,23564.970000,18,1309.165000,10.788000,4082.376000
63250,323.994000,1,323.994000,323.994000,323.994000
63251,24667.062000,24,1027.794250,23.484000,5567.976000
63252,46031.082000,35,1315.173771,4.770000,11015.952000
63253,323.994000,1,323.994000,323.994000,323.994000
63254,11546.634000,9,1282.959333,10.788000,4398.030000
63255,1544.970000,3,514.990000,83.988000,1376.994000
63256,1331.256000,2,665.628000,602.346000,728.910000
63257,54368.508000,31,1753.822838,4.770000,7330.050000
63258,1875.852000,2,937.926000,445.410000,1430.442000
63259,323.994000,1,323.994000,323.994000,323.994000
63260,1804.650000,3,601.550000,111.762000,1020.594000
63261,6708.780000,9,745.420000,10.788000,3061.782000
63262,27709.218000,19,1458.379894,24.294000,5102.970000
63263,21524.142000,17,1266.126000,29.994000,5102.970000
63264,3856.848000,4,964.212000,74.508000,2932.020000
63265,461.694000,1,461.694000,461.694000,461.694000
63266,39392.346000,26,1515.090230,83.988000,13919.940000
63267,1337.604000,3,445.868000,1.374000,890.820000
63268,3597.294000,4,899.323500,158.430000,2783.988000
63269,5394.378000,10,539.437800,74.304000,1355.976000
63270,4340.670000,3,1446.890000,63.900000,4130.982000
63271,3115.722000,3,1038.574000,21.576000,3061.782000
63272,9473.472000,4,2368.368000,890.820000,2860.884000
63273,83.988000,1,83.988000,83.988000,83.988000
63274,356.898000,1,356.898000,356.898000,356.898000
63275,41.994000,1,41.994000,41.994000,41.994000
63276,41.994000,1,41.994000,41.994000,41.994000
63277,7678.920000,10,767.892000,72.882000,1466.010000
63278,1619.730000,2,809.865000,728.910000,890.820000
63279,27078.936000,18,1504.385333,24.294000,5864.040000
63280,24142.512000,30,804.750400,12.144000,4130.982000
63281,36065.916000,25,1442.636640,37.152000,13919.940000
63282,66375.648000,24,2765.652000,31.584000,11443.536000
63283,38575.010424,36,1071.528067,14.970000,11135.952000
63284,108184.104000,27,4006.818666,48.576000,11443.536000
63285,47450.610000,35,1355.731714,11.976000,5102.970000
63286,338.994000,1,338.994000,338.994000,338.994000
63287,937.758000,4,234.439500,1.374000,606.996000
63288,9183.672000,7,1311.953142,445.410000,2860.884000
63289,6926.964000,3,2308.988000,41.994000,4130.982000
63290,26673.846000,23,1159.732434,48.594000,8261.964000
63291,104325.106700,38,2745.397544,2.994000,20607.311175
63292,1466.010000,1,1466.010000,1466.010000,1466.010000
63293,24818.376000,15,1654.558400,63.168000,8582.652000
63294,24.990000,1,24.990000,24.990000,24.990000
63295,25.480000,2,12.740000,3.990000,21.490000
63296,102.960000,4,25.740000,4.990000,53.990000
63297,7.280000,2,3.640000,2.290000,4.990000
63298,2543.440000,4,635.860000,3.990000,2443.350000
63299,599.980000,2,299.990000,34.990000,564.990000
63300,2309.970000,3,769.990000,4.990000,2294.990000
63301,2391.960000,3,797.320000,21.980000,2319.990000
63302,2363.970000,3,787.990000,8.990000,2319.990000
63303,24.990000,1,24.990000,24.990000,24.990000
63304,87.960000,4,21.990000,3.990000,49.990000
63305,39.980000,2,19.990000,4.990000,34.990000
63306,42.970000,3,14.323333,4.990000,28.990000
63307,29.980000,2,14.990000,4.990000,24.990000
63308,51.960000,3,17.320000,4.990000,24.990000
63309,42.930000,3,14.310000,4.990000,29.990000
63310,69.990000,1,69.990000,69.990000,69.990000
63311,39.980000,2,19.990000,4.990000,34.990000
63312,109.970000,3,36.656666,4.990000,54.990000
63313,13.980000,2,6.990000,4.990000,8.990000
63314,7.280000,2,3.640000,2.290000,4.990000
63315,37.430000,3,12.476666,4.990000,24.490000
63316,124.990000,2,62.495000,4.990000,120.000000
63317,59.980000,2,29.990000,4.990000,54.990000
63318,76.970000,2,38.485000,21.980000,54.990000
63319,84.920000,3,28.306666,7.950000,54.990000
63320,64.970000,3,21.656666,4.990000,34.990000
63321,147.280000,3,49.093333,2.290000,120.000000
63322,53.990000,1,53.990000,53.990000,53.990000
63323,4.990000,1,4.990000,4.990000,4.990000
63324,6.280000,2,3.140000,2.290000,3.990000
63325,38.980000,2,19.490000,3.990000,34.990000
63326,68.970000,3,22.990000,4.990000,34.990000
63327,68.970000,3,22.990000,4.990000,34.990000
63328,21.490000,1,21.490000,21.490000,21.490000
63329,196.290000,3,65.430000,2.290000,159.000000
